latitude,longitude,pm10,pm25,temperature,humidity,pressure,rssi,timestamp,category
55.66095,12.557607,53.2,30.2,6.45,60.7,102724.78,31,19-02-18 14:41,baba
55.660595,12.557469,60.5,34.2,6.42,60.64,102707.81,29,19-02-18 14:40,baba
55.658993,12.557405,51.5,29,6.39,60.48,102688.17,29,19-02-18 14:40,baba
55.657406,12.555607,40.9,24.3,6.36,60.37,102680.33,27,19-02-18 14:40,baba
55.657249,12.554677,53.1,27.2,6.34,60.34,102724.32,31,19-02-18 14:40,baba
55.657249,12.554677,68.3,34.4,6.31,60.31,102723.88,31,19-02-18 14:39,baba
55.657043,12.553847,66.5,34.1,6.3,60.16,102709.51,31,19-02-18 14:39,baba
55.656517,12.550452,57.9,29.7,6.27,60.02,102671.61,24,19-02-18 14:39,baba
55.656086,12.547331,44.6,27.1,6.25,59.94,102695.13,31,19-02-18 14:39,baba
55.656109,12.546742,48.2,29.5,6.2,59.91,102726.49,26,19-02-18 14:38,baba
55.656109,12.5463,47,28.8,6.19,59.85,102733.44,28,19-02-18 14:38,baba
55.654873,12.543459,39.5,22.1,6.16,59.78,102687.7,28,19-02-18 14:38,baba
55.653748,12.542437,41.2,21.9,6.14,59.62,102718.17,31,19-02-18 14:38,baba
55.653744,12.542433,43.2,22.3,6.12,59.53,102726.03,31,19-02-18 14:37,baba
55.653744,12.542433,47.4,28.4,6.12,59.43,102723.39,31,19-02-18 14:37,baba
55.653755,12.542426,44.3,31.9,6.1,59.35,102722.53,19,19-02-18 14:37,baba
55.65308,12.541532,37.4,31.2,6.08,59.26,102696.39,19,19-02-18 14:37,baba
55.651409,12.540139,40.8,28.3,6.06,59.15,102703.78,25,19-02-18 14:36,baba
55.649399,12.540977,45.2,25.8,6.03,58.93,102697.67,31,19-02-18 14:36,baba
55.647331,12.542042,46.1,29.5,6.02,58.69,102685.05,31,19-02-18 14:36,baba
55.646351,12.542521,42.4,27.6,6.01,58.47,102724.25,28,19-02-18 14:36,baba
55.645645,12.541972,45.9,29.6,6,58.3,102722.48,30,19-02-18 14:35,baba
55.645611,12.541924,47.7,33.1,5.99,58.17,102716.39,31,19-02-18 14:35,baba
55.644829,12.541166,38.7,25.4,5.97,57.84,102684.16,28,19-02-18 14:35,baba
55.643276,12.539965,40.5,24.2,5.95,57.45,102653.67,31,19-02-18 14:35,baba
55.642845,12.539129,35.9,21.2,5.93,57.06,102667.19,31,19-02-18 14:34,baba
55.642517,12.536304,26.9,16.9,5.91,56.56,102692.82,25,19-02-18 14:34,baba
55.641796,12.535952,46.4,24.4,5.93,55.71,102708.98,25,19-02-18 14:29,baba
55.641659,12.536483,42.4,24.5,5.91,55.42,102703.27,23,19-02-18 14:29,baba
55.641525,12.5365,33,29.4,5.9,55.13,102704.12,18,19-02-18 14:29,baba
55.641647,12.536617,22,13.9,5.38,54.73,102599.94,14,19-02-18 14:29,baba
55.641293,12.536505,34.5,30.7,9.46,51.6,102699.88,20,19-02-18 12:56,baba
55.641346,12.536577,25.9,18.6,9.45,51.68,102701.63,21,19-02-18 12:56,baba
55.640949,12.536177,36.7,29.5,10.04,50.55,102699.16,16,19-02-18 12:51,baba
55.640976,12.536151,37.9,30.5,10.03,50.54,102696.53,16,19-02-18 12:51,baba
55.641083,12.535969,34.3,25.8,10.03,50.51,102698.73,21,19-02-18 12:51,baba
55.641151,12.535976,42.7,33.8,10.02,50.48,102695.69,21,19-02-18 12:50,baba
55.641216,12.535942,40.8,33,10.01,50.45,102699.22,23,19-02-18 12:50,baba
55.641991,12.535554,40.1,31.4,10,50.37,102699.64,28,19-02-18 12:50,baba
55.642376,12.535262,42.1,32,9.99,50.3,102700.97,26,19-02-18 12:50,baba
55.642372,12.535253,43.4,34.6,10,50.2,102709.73,27,19-02-18 12:49,baba
55.64238,12.535253,37.9,28.8,10.01,50.11,102708.86,27,19-02-18 12:49,baba
55.642422,12.535232,37.3,22.4,10.02,50.04,102704.44,29,19-02-18 12:49,baba
55.642567,12.536033,42.2,26.4,10.06,49.94,102688.6,31,19-02-18 12:49,baba
55.64286,12.538902,39.3,29.1,10.1,49.83,102664.02,25,19-02-18 12:48,baba
55.643768,12.539995,43.5,25.9,10.11,49.78,102605.7,24,19-02-18 12:48,baba
55.645042,12.541191,53.3,24.7,10.12,49.75,102691.61,28,19-02-18 12:48,baba
55.646011,12.542287,64.7,30.4,10.16,49.63,102694.63,31,19-02-18 12:48,baba
55.646858,12.541994,69.8,31.3,10.2,49.49,102700.24,26,19-02-18 12:47,baba
55.648743,12.54105,66.1,28.3,10.21,49.51,102697.61,26,19-02-18 12:47,baba
55.650513,12.540062,64.4,28.5,10.24,49.52,102664.69,31,19-02-18 12:47,baba
55.652203,12.540515,51.1,25.9,10.28,49.52,102679.99,31,19-02-18 12:47,baba
55.654026,12.542092,46.7,26.7,10.31,49.45,102693.55,31,19-02-18 12:46,baba
55.654842,12.542927,60.4,33.9,10.35,49.34,102713.67,28,19-02-18 12:46,baba
55.655354,12.543574,57,32.6,10.27,49.24,102681.75,29,19-02-18 12:46,baba
55.656086,12.546124,44.8,25.9,10.42,49.36,102672.78,30,19-02-18 12:46,baba
55.656677,12.54978,40.9,25.3,10.46,49.37,102661.76,31,19-02-18 12:45,baba
55.657196,12.553621,37,24.8,10.48,49.37,102652.95,28,19-02-18 12:45,baba
55.657452,12.55536,40.1,25.1,10.51,49.36,102710.81,27,19-02-18 12:45,baba
55.657463,12.555382,45.7,25.7,10.55,49.41,102703.28,23,19-02-18 12:45,baba
55.658272,12.556663,42.6,22.9,10.57,49.49,102674.73,31,19-02-18 12:44,baba
55.660202,12.557172,32.5,19,10.59,49.53,102655.41,31,19-02-18 12:44,baba
55.661106,12.55817,28.2,16.6,10.62,49.62,102695.72,31,19-02-18 12:44,baba
55.660999,12.558472,33.9,17.6,10.63,49.63,102706.66,31,19-02-18 12:44,baba
55.660999,12.558472,31.2,19.1,10.65,49.6,102704.45,31,19-02-18 12:43,baba
55.660999,12.558472,27.2,18.7,10.67,49.55,102711,31,19-02-18 12:43,baba
55.660999,12.558472,28.9,19.8,10.69,49.51,102715.33,31,19-02-18 12:43,baba
55.660999,12.558472,29.4,20.5,10.72,49.47,102708.27,31,19-02-18 12:43,baba
55.660839,12.55872,34.7,26.1,10.74,49.46,102713.06,30,19-02-18 12:42,baba
55.660801,12.55975,41.4,36.2,10.75,49.4,102700.78,28,19-02-18 12:42,baba
55.660686,12.560453,40.3,35.9,10.76,49.36,102712.61,25,19-02-18 12:42,baba
55.660633,12.560649,38.8,34.6,10.76,49.37,102719.19,25,19-02-18 12:42,baba
55.660637,12.560637,38.5,34.3,10.75,49.41,102713.94,25,19-02-18 12:41,baba
55.660625,12.560665,39,34.8,10.74,49.46,102716.59,25,19-02-18 12:41,baba
55.660625,12.560637,36.8,32.1,10.72,49.49,102712.22,25,19-02-18 12:41,baba
55.660625,12.560601,34.2,30.5,10.7,49.55,102714.03,25,19-02-18 12:41,baba
55.660629,12.560587,34.3,24.7,10.67,49.59,102716.69,20,19-02-18 12:41,baba
55.660629,12.560566,38.6,32.9,10.65,49.72,102721.13,21,19-02-18 12:40,baba
55.660603,12.560349,34.4,30.5,10.61,49.79,102718.53,25,19-02-18 12:40,baba
55.660488,12.560086,34.5,26.5,10.57,49.91,102710.25,28,19-02-18 12:40,baba
55.660786,12.560661,29.8,18.6,10.53,50.11,102712.09,28,19-02-18 12:39,baba
55.66053,12.560167,31.3,16.2,10.48,50.38,102711.72,26,19-02-18 12:39,baba
55.660755,12.560343,32.4,20.4,9.43,52.64,102729.24,24,19-02-18 12:14,baba
55.660755,12.560343,30.7,20.4,9.39,52.68,102724.89,25,19-02-18 12:14,baba
55.660755,12.560343,33,21,9.36,52.71,102727.13,26,19-02-18 12:14,baba
55.660759,12.560348,34.4,21.5,9.33,52.75,102728.03,26,19-02-18 12:14,baba
55.66077,12.560366,37.2,20.8,9.29,52.77,102724.58,26,19-02-18 12:13,baba
55.66077,12.560366,37.7,20.1,9.26,52.8,102725.46,26,19-02-18 12:13,baba
55.66077,12.560366,33,19.3,9.23,52.81,102729.87,25,19-02-18 12:13,baba
55.660755,12.560362,32.6,19.4,9.2,52.79,102731.64,26,19-02-18 12:13,baba
55.660751,12.560362,32.3,19.7,9.18,52.82,102729.91,26,19-02-18 12:12,baba
55.660751,12.560362,33.4,19.8,9.15,52.83,102733,26,19-02-18 12:12,baba
55.660751,12.560362,32.3,20.2,9.13,52.83,102732.17,27,19-02-18 12:12,baba
55.660751,12.560362,33.2,19.9,9.11,52.83,102729.55,26,19-02-18 12:12,baba
55.660751,12.560362,32.2,20.1,9.1,52.79,102730.45,26,19-02-18 12:11,baba
55.660751,12.560362,32.6,22,9.1,52.77,102731.33,28,19-02-18 12:11,baba
55.660755,12.560384,36.9,23.1,9.1,52.77,102733.95,24,19-02-18 12:11,baba
55.660934,12.560222,38,23.4,9.09,52.81,102730.45,23,19-02-18 12:11,baba
55.660713,12.559857,39.9,23.3,9.08,52.88,102726.52,29,19-02-18 12:10,baba
55.660793,12.55879,41.6,22,9.07,52.9,102717.77,31,19-02-18 12:10,baba
55.661568,12.557999,64.7,23.3,9.06,52.9,102710.78,31,19-02-18 12:10,baba
55.661572,12.558027,62.3,23.1,9.05,52.86,102722.61,31,19-02-18 12:10,baba
55.661572,12.558027,41.3,21.8,9.04,52.78,102723.91,31,19-02-18 12:09,baba
55.661568,12.558018,46,24.3,9.05,52.73,102728.75,30,19-02-18 12:09,baba
55.661587,12.558021,64,39.7,9.06,52.67,102723.89,30,19-02-18 12:09,baba
55.662285,12.559316,67.7,39.9,9.09,52.59,102692.8,29,19-02-18 12:09,baba
55.663593,12.562085,55.6,29.9,9.09,52.62,102677.48,28,19-02-18 12:08,baba
55.665047,12.565192,56.6,30.7,9.09,52.7,102693.69,31,19-02-18 12:08,baba
55.665798,12.566771,79.1,37.2,9.09,52.71,102716.87,30,19-02-18 12:08,baba
55.666641,12.568649,71.4,31.7,9.1,52.71,102710.32,27,19-02-18 12:08,baba
55.667793,12.570947,56.2,25.3,9.08,52.8,102704.64,31,19-02-18 12:07,baba
55.668606,12.571398,53.5,23.8,9.07,52.85,102725.64,31,19-02-18 12:07,baba
55.669426,12.570106,50.5,22.7,9.07,52.85,102713.83,31,19-02-18 12:07,baba
55.670238,12.569226,45.6,23.4,9.06,52.86,102717.33,31,19-02-18 12:07,baba
55.67115,12.568176,37.3,21,9.06,52.83,102674.89,31,19-02-18 12:06,baba
55.672543,12.566672,36.8,21.9,9.05,52.82,102666.61,31,19-02-18 12:06,baba
55.672558,12.566655,38.3,22.3,9.04,52.78,102680.16,31,19-02-18 12:06,baba
55.672554,12.566661,49.8,23.5,9.04,52.75,102677.13,31,19-02-18 12:06,baba
55.673149,12.566014,53.9,23.5,9.05,52.67,102656.55,31,19-02-18 12:05,baba
55.67347,12.565421,49.5,23.7,9.05,52.57,102676.67,31,19-02-18 12:05,baba
55.67347,12.56551,46.1,25,9.06,52.51,102678.41,31,19-02-18 12:05,baba
55.673763,12.565288,44.7,26,9.08,52.5,102665.7,31,19-02-18 12:05,baba
55.674847,12.56403,45.4,25.9,9.09,52.53,102639.87,31,19-02-18 12:04,baba
55.676132,12.56296,42.6,23.5,9.09,52.58,102654.29,31,19-02-18 12:04,baba
55.677254,12.563382,45.1,23.2,9.11,52.6,102643.36,31,19-02-18 12:04,baba
55.677605,12.563649,50.7,24.5,9.11,52.61,102662.17,30,19-02-18 12:04,baba
55.678093,12.564202,47.9,24.4,9.13,52.61,102636.34,30,19-02-18 12:03,baba
55.678768,12.56551,40.5,23.5,9.13,52.63,102635.89,31,19-02-18 12:03,baba
55.679935,12.567131,38.3,23.1,9.14,52.67,102617.5,31,19-02-18 12:03,baba
55.681198,12.568686,37.4,22.4,9.15,52.7,102613.54,31,19-02-18 12:03,baba
55.682148,12.569795,35,20.9,9.16,52.74,102599.11,31,19-02-18 12:02,baba
55.682861,12.570357,34.3,20.2,9.15,52.76,102622.31,31,19-02-18 12:02,baba
55.683125,12.570227,34.1,20.9,9.16,52.82,102630.63,31,19-02-18 12:02,baba
55.683254,12.570022,39.3,21.6,9.16,52.85,102628.42,31,19-02-18 12:02,baba
55.683308,12.569774,40.7,21.3,9.16,52.89,102638.93,31,19-02-18 12:01,baba
55.683285,12.569785,45.6,21,9.15,52.91,102638.06,31,19-02-18 12:01,baba
55.683281,12.569739,41.4,20.5,9.15,52.91,102642.85,31,19-02-18 12:01,baba
55.683262,12.569697,31.7,19.9,9.14,52.91,102639.36,31,19-02-18 12:01,baba
55.683266,12.569674,32.9,20,9.13,52.92,102641.14,31,19-02-18 12:00,baba
55.68322,12.569697,34.2,19.8,9.13,52.91,102637.64,31,19-02-18 12:00,baba
55.6833,12.569697,45,20.5,9.13,52.92,102635.46,31,19-02-18 12:00,baba
55.683342,12.569647,45.2,21.8,9.13,52.92,102641.58,31,19-02-18 12:00,baba
55.683342,12.569658,39.2,21,9.14,52.94,102640.7,31,19-02-18 11:59,baba
55.683342,12.569731,41.5,20.1,9.14,52.97,102642.44,31,19-02-18 11:59,baba
55.683369,12.569757,42.6,20,9.13,53,102642.45,31,19-02-18 11:59,baba
55.683357,12.569763,39,19.5,9.13,53.03,102640.28,31,19-02-18 11:59,baba
55.68335,12.569759,35.1,19.5,9.12,53.05,102645.09,31,19-02-18 11:59,baba
55.683331,12.569768,33.2,20,9.12,53.06,102632.39,31,19-02-18 11:58,baba
55.683353,12.569697,37,20.6,9.1,53.09,102644.23,31,19-02-18 11:58,baba
55.68343,12.569735,41.5,20.2,9.1,53.1,102646,31,19-02-18 11:58,baba
55.683445,12.569767,38.7,19.5,9.09,53.13,102645.98,31,19-02-18 11:58,baba
55.683407,12.569777,34.4,20.3,9.08,53.16,102646.02,31,19-02-18 11:57,baba
55.683308,12.569757,39.5,20,9.07,53.18,102641.22,31,19-02-18 11:57,baba
55.683315,12.569757,40.4,19.8,9.06,53.2,102641.2,31,19-02-18 11:57,baba
55.683323,12.569759,46.3,21,9.05,53.23,102644.73,31,19-02-18 11:57,baba
55.683365,12.569795,51.6,21.6,9.04,53.27,102643.41,31,19-02-18 11:56,baba
55.683369,12.569782,53,20.8,9.03,53.3,102644.73,31,19-02-18 11:56,baba
55.683388,12.569807,42.4,19.6,9.02,53.31,102645.19,31,19-02-18 11:56,baba
55.683388,12.569787,42,20.4,9.02,53.33,102648.27,31,19-02-18 11:56,baba
55.683376,12.569785,41.8,20.6,9.01,53.37,102643.88,31,19-02-18 11:55,baba
55.683338,12.569752,33.8,20.2,9,53.42,102639.08,31,19-02-18 11:55,baba
55.683323,12.569755,32,19.6,8.99,53.47,102643.48,31,19-02-18 11:55,baba
55.6833,12.569769,35.6,19.3,8.98,53.52,102643.46,31,19-02-18 11:55,baba
55.683273,12.569772,38.8,19.7,8.98,53.6,102642.59,31,19-02-18 11:54,baba
55.683262,12.569782,34.9,19.3,8.96,53.63,102639.58,31,19-02-18 11:54,baba
55.683247,12.569782,34.6,19.8,8.95,53.67,102647,31,19-02-18 11:54,baba
55.68325,12.569782,35.5,21,8.94,53.69,102641.34,31,19-02-18 11:54,baba
55.683254,12.569786,34.8,20.8,8.93,53.74,102643.08,31,19-02-18 11:53,baba
55.683262,12.569798,35.9,21.1,8.92,53.78,102639.59,31,19-02-18 11:53,baba
55.683262,12.569796,39.5,21.1,8.91,53.85,102650.98,31,19-02-18 11:53,baba
55.683254,12.569807,50.1,21.5,8.9,53.9,102644.43,31,19-02-18 11:53,baba
55.683254,12.569821,59.8,21.7,8.88,53.95,102648.83,31,19-02-18 11:52,baba
55.68325,12.569829,57,20.8,8.86,54.01,102645.34,31,19-02-18 11:52,baba
55.683247,12.56986,51.2,20.7,8.85,54.04,102642.72,31,19-02-18 11:52,baba
55.683243,12.569857,41.9,20.8,8.84,54.01,102654.55,31,19-02-18 11:52,baba
55.683231,12.569867,41.8,21,8.83,54.01,102648,31,19-02-18 11:51,baba
55.683231,12.56986,41.2,22.3,8.83,54,102648.02,31,19-02-18 11:51,baba
55.683231,12.569872,38.3,25.5,8.81,54,102648.88,31,19-02-18 11:51,baba
55.683231,12.569873,38.3,26.7,8.82,53.97,102650.2,31,19-02-18 11:51,baba
55.683247,12.569759,36.1,22.2,8.81,54.02,102646.7,31,19-02-18 11:50,baba
55.683525,12.569048,37.2,28.2,8.81,54.09,102651.06,31,19-02-18 11:50,baba
55.684002,12.567805,37.5,29.6,8.81,54.1,102645.82,28,19-02-18 11:50,baba
55.684071,12.567271,34.6,23.2,8.8,54.25,102661.59,29,19-02-18 11:50,baba
55.683952,12.567035,33.1,21.4,8.79,54.31,102658.52,30,19-02-18 11:50,baba
55.683964,12.567042,33.3,22.3,8.78,54.36,102663.34,31,19-02-18 11:49,baba
55.683372,12.566389,32.1,22.7,8.78,54.4,102655.47,28,19-02-18 11:49,baba
55.682899,12.56601,31.5,21.8,8.78,54.44,102670.34,31,19-02-18 11:49,baba
55.682899,12.566013,41.8,22.4,8.78,54.51,102662.91,31,19-02-18 11:49,baba
55.682743,12.565936,56.8,24.9,8.78,54.71,102661.59,31,19-02-18 11:48,baba
55.681396,12.564829,60.1,32.2,8.78,54.76,102599.06,31,19-02-18 11:48,baba
55.679939,12.563951,59,36.3,8.78,54.72,102666.84,29,19-02-18 11:48,baba
55.679653,12.564282,50.5,36,8.76,54.77,102680.86,26,19-02-18 11:48,baba
55.679626,12.564066,62.1,36.2,8.73,54.82,102680.88,26,19-02-18 11:47,baba
55.679604,12.563892,62.3,31.2,8.7,54.9,102674.77,29,19-02-18 11:47,baba
55.679554,12.563967,36.5,24,8.68,55.01,102666.91,31,19-02-18 11:47,baba
55.679077,12.564569,32.1,21.1,8.66,55.12,102664.34,31,19-02-18 11:47,baba
55.67849,12.564857,32.3,20.5,8.63,55.18,102658.24,31,19-02-18 11:46,baba
55.678242,12.564523,38.4,20.8,8.63,55.17,102670.47,31,19-02-18 11:46,baba
55.678238,12.564514,37.7,20.5,8.62,55.17,102673.98,31,19-02-18 11:46,baba
55.678261,12.564518,47.1,20.5,8.59,55.19,102666.56,31,19-02-18 11:46,baba
55.678268,12.56452,56.8,20.8,8.58,55.19,102663.52,31,19-02-18 11:45,baba
55.678276,12.564518,44.5,20.6,8.58,55.18,102664.84,31,19-02-18 11:45,baba
55.678223,12.564542,41.8,23.1,8.58,55.18,102668.78,31,19-02-18 11:45,baba
55.678154,12.564348,47.4,24.3,8.57,55.22,102673.57,31,19-02-18 11:45,baba
55.677658,12.563967,56.9,23.5,8.55,55.35,102682.35,31,19-02-18 11:44,baba
55.676262,12.563452,77.4,23.8,8.53,55.48,102660.05,31,19-02-18 11:44,baba
55.675335,12.563746,63.8,21.3,8.52,55.54,102686.31,31,19-02-18 11:44,baba
55.675316,12.563787,33.2,21.1,8.51,55.56,102693.28,28,19-02-18 11:44,baba
55.675312,12.563787,32,21.3,8.51,55.59,102688.92,28,19-02-18 11:43,baba
55.674736,12.564476,31.9,20.7,8.5,55.72,102682.83,31,19-02-18 11:43,baba
55.674404,12.564754,38,21.5,8.49,55.79,102691.55,31,19-02-18 11:43,baba
55.674446,12.564815,45.7,31.6,8.5,55.8,102701.19,31,19-02-18 11:43,baba
55.674305,12.564942,53.5,36.7,8.5,55.83,102695.06,31,19-02-18 11:42,baba
55.673111,12.566136,46.5,27.1,8.47,56.01,102676.72,31,19-02-18 11:42,baba
55.671902,12.567474,36.9,22.7,8.45,56.17,102685.9,31,19-02-18 11:42,baba
55.671234,12.568063,40.3,24,8.45,56.22,102716.08,27,19-02-18 11:42,baba
55.670155,12.568852,43.1,23.2,8.44,56.26,102722.2,27,19-02-18 11:41,baba
55.669121,12.57002,44.5,20.6,8.43,56.3,102721.77,31,19-02-18 11:41,baba
55.668842,12.570465,41.3,20.4,8.41,56.3,102748.02,31,19-02-18 11:41,baba
55.66898,12.570799,50.5,21.1,8.39,56.33,102750.64,31,19-02-18 11:41,baba
55.668213,12.572235,63.9,21.8,8.38,56.32,102732.27,31,19-02-18 11:40,baba
55.667862,12.571648,66,21.8,8.39,56.24,102748.88,31,19-02-18 11:40,baba
55.66787,12.571627,65.9,27.2,8.38,56.18,102746.7,31,19-02-18 11:40,baba
55.667793,12.571657,60.9,35.3,8.39,56.1,102747.14,31,19-02-18 11:40,baba
55.66708,12.570165,49.7,37.4,8.4,56.01,102717.84,28,19-02-18 11:39,baba
55.66571,12.567113,46.6,38.9,8.39,56.11,102723.55,28,19-02-18 11:39,baba
55.665073,12.565627,57.2,31.8,8.37,56.21,102748.86,27,19-02-18 11:39,baba
55.665062,12.565471,66.6,26.7,8.36,56.34,102757.63,21,19-02-18 11:39,baba
55.664261,12.56376,51.9,24.4,8.36,56.41,102724.41,21,19-02-18 11:38,baba
55.662952,12.560847,46.1,23.1,8.36,56.51,102701.67,28,19-02-18 11:38,baba
55.661709,12.558267,51.3,25.4,8.36,56.58,102720.03,31,19-02-18 11:38,baba
55.660301,12.5574,42.4,27.1,8.36,56.64,102735.33,31,19-02-18 11:38,baba
55.658806,12.557187,33,24.1,8.35,56.76,102735.31,31,19-02-18 11:37,baba
55.657585,12.555622,37.8,22.9,8.34,56.84,102716.98,28,19-02-18 11:37,baba
55.657246,12.554432,67.7,28.8,8.34,56.89,102744.52,31,19-02-18 11:37,baba
55.657185,12.553928,73.2,32.6,8.33,56.9,102754.14,31,19-02-18 11:37,baba
55.656727,12.551078,51.8,28.4,8.39,56.93,102706.91,31,19-02-18 11:36,baba
55.656322,12.547853,43.3,26.5,8.32,57.09,102738.84,31,19-02-18 11:36,baba
55.655754,12.544658,37.2,24,8.31,57.2,102743.23,26,19-02-18 11:36,baba
55.654339,12.542855,39.6,21.1,8.29,57.33,102727.94,31,19-02-18 11:36,baba
55.653366,12.542031,46.1,22.2,8.28,57.34,102752.41,30,19-02-18 11:35,baba
55.653366,12.541985,53.6,27.7,8.28,57.34,102754.6,31,19-02-18 11:35,baba
55.653423,12.541884,49.2,31.7,8.29,57.3,102756.33,20,19-02-18 11:35,baba
55.652187,12.540653,51.8,30.6,8.29,57.39,102722.69,20,19-02-18 11:35,baba
55.650894,12.540107,61.9,31.9,8.28,57.46,102720.96,26,19-02-18 11:34,baba
55.649399,12.540867,54.6,27.1,8.26,57.54,102726.63,31,19-02-18 11:34,baba
55.647678,12.541811,45.9,24.4,8.24,57.7,102723.61,31,19-02-18 11:34,baba
55.645954,12.542687,39.2,23.8,8.23,57.85,102720.98,25,19-02-18 11:34,baba
55.644447,12.54423,60.3,21.6,8.21,57.99,102717.05,31,19-02-18 11:33,baba
55.643299,12.546224,71.9,22.4,8.2,58.02,102738.92,31,19-02-18 11:33,baba
55.642773,12.547434,56.7,22.4,8.19,58.04,102745.48,31,19-02-18 11:33,baba
55.642166,12.548902,44.5,22,8.18,58.1,102726.68,31,19-02-18 11:33,baba
55.641396,12.551533,40.6,20.5,8.17,58.13,102686.5,31,19-02-18 11:33,baba
55.6408,12.553809,39.8,20.3,8.15,58.08,102727.56,31,19-02-18 11:32,baba
55.640697,12.553938,50.2,28.6,8.14,57.97,102742,31,19-02-18 11:32,baba
55.640774,12.553824,45.5,30.8,8.14,57.88,102741.56,31,19-02-18 11:32,baba
55.639572,12.55491,34.6,28.3,8.13,57.86,102689.13,20,19-02-18 11:31,baba
55.63821,12.55426,41,27.9,8.11,57.88,102755.13,27,19-02-18 11:31,baba
55.638115,12.554074,42.7,27.6,8.09,57.88,102775.23,24,19-02-18 11:31,baba
55.638115,12.554088,39.6,27,8.07,57.89,102772.17,28,19-02-18 11:31,baba
55.637043,12.552366,36.9,24.9,8.06,57.88,102725.88,31,19-02-18 11:31,baba
55.635239,12.549294,34.4,21.9,8.05,57.84,102715.41,31,19-02-18 11:30,baba
55.633587,12.54641,35.3,22.9,8.05,57.81,102788.8,31,19-02-18 11:30,baba
55.633396,12.545964,42.5,33.6,8.05,57.78,102812.39,31,19-02-18 11:30,baba
55.632679,12.545141,50.9,40.8,8.06,57.68,102780.49,26,19-02-18 11:30,baba
55.630939,12.545222,66.8,47.2,8.04,57.73,102799.7,24,19-02-18 11:29,baba
55.629673,12.547822,80.6,55.7,8.01,57.73,102759.08,30,19-02-18 11:29,baba
55.629166,12.552507,66.9,47.8,7.98,57.77,102683.97,27,19-02-18 11:29,baba
55.628807,12.557614,62,48.4,7.96,57.71,102703.19,26,19-02-18 11:29,baba
55.628124,12.570863,61.6,50.1,7.94,57.45,102668.28,22,19-02-18 11:28,baba
55.627903,12.576467,62.4,51,7.92,57.44,102686.63,25,19-02-18 11:28,baba
55.627823,12.581494,60.9,48.3,7.89,57.43,102708.92,26,19-02-18 11:27,baba
55.628105,12.586726,62.7,41.9,7.87,57.33,102654.77,28,19-02-18 11:27,baba
55.628784,12.592648,63.6,41.5,7.86,57.23,102750.44,15,19-02-18 11:27,baba
55.629307,12.598211,65.3,51.5,7.83,57.37,102711.11,28,19-02-18 11:27,baba
55.629429,12.610208,65.1,52.6,7.83,57.36,102692.36,21,19-02-18 11:26,baba
55.629505,12.615182,62.4,50.2,7.83,57.46,102673.13,22,19-02-18 11:26,baba
55.629631,12.620656,62.2,43.1,7.82,57.53,102668.76,26,19-02-18 11:26,baba
55.629711,12.626356,57.3,38.2,7.8,57.78,102601.52,31,19-02-18 11:25,baba
55.629871,12.63174,59.1,42.1,7.81,57.88,102573.59,31,19-02-18 11:25,baba
55.630047,12.637409,60.7,42.6,7.81,58.19,102632.11,30,19-02-18 11:25,baba
55.630352,12.642509,56,38,7.81,58.39,102615.06,25,19-02-18 11:25,baba
55.630867,12.647893,56.9,41.7,7.8,58.7,102638.2,31,19-02-18 11:24,baba
55.631771,12.65395,58.8,46.7,7.81,58.96,102649.13,22,19-02-18 11:24,baba
55.632679,12.658917,53,42.7,7.79,59.34,102634.28,24,19-02-18 11:24,baba
55.633301,12.664127,54.2,47,7.77,59.7,102636.47,28,19-02-18 11:24,baba
55.633129,12.668838,64.3,47.9,7.74,60.01,102615.53,29,19-02-18 11:23,baba
55.63245,12.673672,66.9,40.9,7.69,60.31,102694.16,8,19-02-18 11:23,baba
55.610886,12.726544,37,27,7.39,59.77,102838.7,28,19-02-18 11:20,baba
55.609383,12.730742,35.9,25.3,7.39,59.67,102699.5,31,19-02-18 11:19,baba
55.607666,12.734992,38.9,25.6,7.39,59.63,102618.33,31,19-02-18 11:19,baba
55.605991,12.738872,34,24.7,7.38,59.57,102580.34,26,19-02-18 11:19,baba
55.604172,12.742907,32.7,24.5,7.38,59.5,102588.64,24,19-02-18 11:19,baba
55.602421,12.746632,45.6,26.5,7.37,59.45,102567.27,29,19-02-18 11:18,baba
55.600677,12.750327,50.6,26.6,7.36,59.41,102583.86,31,19-02-18 11:18,baba
55.598827,12.754387,40.2,25.4,7.35,59.29,102582.53,28,19-02-18 11:18,baba
55.597107,12.758053,36.4,25.9,7.35,59.15,102564.66,28,19-02-18 11:18,baba
55.595272,12.76197,40.6,26.2,7.34,58.97,102559.43,29,19-02-18 11:17,baba
55.593632,12.765687,37.8,25.8,7.34,58.82,102551.58,26,19-02-18 11:17,baba
55.591965,12.769553,39.3,26.6,7.35,58.66,102532.36,31,19-02-18 11:17,baba
55.590389,12.773495,41,26.7,7.36,58.53,102459.08,30,19-02-18 11:17,baba
55.588852,12.777335,40.4,27.7,7.37,58.43,102394.92,25,19-02-18 11:16,baba
55.586887,12.782898,35.2,26.6,7.39,58.34,102353.9,26,19-02-18 11:16,baba
55.58511,12.787998,38.4,25,7.4,58.26,102248.72,31,19-02-18 11:16,baba
55.58144,12.799817,38.1,26.7,7.44,58.11,102113.83,25,19-02-18 11:15,baba
55.580307,12.803905,39.6,28.5,7.46,58.03,102067.56,24,19-02-18 11:15,baba
